"lat"	"lon"	"elevation"	"timestamps"
65.4209220595658	-19.7666731104255	356.58	2023-03-02 13:01:57
65.4209454450756	-19.7670347895473	353.76	2023-03-02 13:02:11
65.4209445230663	-19.7670612763613	353.87	2023-03-02 13:02:12
65.4209513124079	-19.7671455983073	355.43	2023-03-02 13:02:16
65.4209614545107	-19.767253305763	353.79	2023-03-02 13:02:20
65.4209590237588	-19.7673667967319	353.18	2023-03-02 13:02:26
65.4209532402456	-19.7674166690558	353.93	2023-03-02 13:02:28
65.4209578502923	-19.7675062716007	356.37	2023-03-02 13:02:31
65.4209732729942	-19.7676585707814	353.9	2023-03-02 13:02:37
65.4209933895618	-19.7678280528635	352.77	2023-03-02 13:02:44
65.4210161883384	-19.767990661785	351.61	2023-03-02 13:02:51
65.421031108126	-19.7681020572782	350.74	2023-03-02 13:02:56
65.4210409149528	-19.7681588865817	349.41	2023-03-02 13:02:59
65.4210434295237	-19.7681805118918	349.28	2023-03-02 13:03:00
65.4210850875825	-19.7685922309756	347.38	2023-03-02 13:03:16
65.4211343731731	-19.7689402475953	347.45	2023-03-02 13:03:31
65.421144682914	-19.7691098973155	344.34	2023-03-02 13:03:42
65.4211774561554	-19.7693245578557	343.17	2023-03-02 13:03:52
65.4211822338402	-19.7693442553282	343.33	2023-03-02 13:03:53
65.421229088679	-19.7697741631418	343.04	2023-03-02 13:04:10
65.4212566651404	-19.7699585650116	340.74	2023-03-02 13:04:18
65.4213097225875	-19.7703230101615	339.76	2023-03-02 13:04:34
65.4213492013514	-19.7706311289221	336.89	2023-03-02 13:04:47
65.4213615227491	-19.770741770044	335.56	2023-03-02 13:04:53
65.4213715810329	-19.7708030417562	334.05	2023-03-02 13:04:56
65.421379795298	-19.7708707675338	337.47	2023-03-02 13:04:59
65.4213823098689	-19.7708944883198	336.79	2023-03-02 13:05:00
65.4213846568018	-19.7709143534303	337.32	2023-03-02 13:05:01
65.4214080423117	-19.7711001802236	335.77	2023-03-02 13:05:14
65.4214194417	-19.7711614519358	333.36	2023-03-02 13:05:17
65.4214331042022	-19.7712663933635	332.34	2023-03-02 13:05:22
65.4214599262923	-19.7715069539845	329.48	2023-03-02 13:05:34
65.4214720800519	-19.7716690599918	328.64	2023-03-02 13:05:42
65.4214942920953	-19.7718126419932	329.02	2023-03-02 13:05:49
65.4215114749968	-19.7720091138035	327.95	2023-03-02 13:05:57
65.4215139895678	-19.7720582317561	328.54	2023-03-02 13:05:59
65.4215192701668	-19.7721022367477	327.44	2023-03-02 13:06:01
65.4215221200138	-19.7721499297768	327.43	2023-03-02 13:06:03
65.4215766023844	-19.7725266125053	326.93	2023-03-02 13:06:20
65.4216056875885	-19.7727865353227	325.24	2023-03-02 13:06:32
65.421614991501	-19.7728514950722	325.31	2023-03-02 13:06:35
65.4216181766242	-19.7729068156332	326.89	2023-03-02 13:06:37
65.4216353595257	-19.7730524931103	326.19	2023-03-02 13:06:43
65.4216517880559	-19.7730802372098	324.74	2023-03-02 13:06:45
65.4216717369854	-19.7732316143811	326.17	2023-03-02 13:06:51
65.4217168316245	-19.7734997514635	325.68	2023-03-02 13:07:03
65.4217532929033	-19.7737778630108	323.56	2023-03-02 13:07:15
65.4217646922916	-19.7738465107977	321.16	2023-03-02 13:07:18
65.4217702243477	-19.7739084530622	322.34	2023-03-02 13:07:21
65.4217812884599	-19.7740361932665	322.12	2023-03-02 13:07:27
65.4217953700572	-19.7741498518735	321.3	2023-03-02 13:07:32
65.4218102060258	-19.7742433939129	320.5	2023-03-02 13:07:38
65.4218190070242	-19.7743373550475	319.86	2023-03-02 13:07:42
65.4218233656138	-19.7743850480765	319.6	2023-03-02 13:07:44
65.42186871171	-19.7747057396919	318.02	2023-03-02 13:07:59
65.4218914266676	-19.774917550385	314.54	2023-03-02 13:08:10
65.4218930192292	-19.7749369125813	314.4	2023-03-02 13:08:11
65.4219096992165	-19.7749981842935	313.24	2023-03-02 13:08:15
65.4219331685454	-19.775176551193	311.08	2023-03-02 13:08:28
65.4219723958522	-19.7753791417927	307.91	2023-03-02 13:08:39
65.4219997208565	-19.7754648048431	307.57	2023-03-02 13:08:45
65.4220173228532	-19.7755800560117	307.34	2023-03-02 13:08:50
65.4220095276833	-19.7757170163095	307.15	2023-03-02 13:08:56
65.4220000561327	-19.7760359477252	306.59	2023-03-02 13:09:09
65.4220012295991	-19.7761774342507	306.06	2023-03-02 13:09:15
65.4219991341233	-19.7763037495315	303.48	2023-03-02 13:09:21
65.4219975415617	-19.7765920031816	301.56	2023-03-02 13:09:34
65.4219968710095	-19.7766629979014	299.76	2023-03-02 13:09:38
65.42200894095	-19.7767799254507	301.6	2023-03-02 13:09:44
65.4220101982355	-19.776812447235	303.66	2023-03-02 13:09:46
65.4220128804445	-19.7768565360457	303.72	2023-03-02 13:09:48
65.4220361821353	-19.7769007086754	299.96	2023-03-02 13:09:51
65.4220600705594	-19.7769510000944	299.25	2023-03-02 13:09:54
65.4220992140472	-19.7770321369171	299.07	2023-03-02 13:09:59
65.422241454944	-19.7772157005966	296.23	2023-03-02 13:10:17
65.4222605656832	-19.7772498149425	295.12	2023-03-02 13:10:20
65.4223388526589	-19.7773558460176	294.95	2023-03-02 13:10:33
65.4224024713039	-19.7774918843061	292.28	2023-03-02 13:10:44
65.4224778246135	-19.7776471171528	291.79	2023-03-02 13:10:57
65.4225037246943	-19.7777651343495	291.27	2023-03-02 13:11:21
65.4225257690996	-19.7777962312102	290.04	2023-03-02 13:11:46
65.4225580394268	-19.7778734285384	290.42	2023-03-02 13:12:06
65.4225811734796	-19.7779045253992	289	2023-03-02 13:12:09
65.4226158745587	-19.7779705747962	288.62	2023-03-02 13:12:28
65.422711931169	-19.7780619375408	287.94	2023-03-02 13:12:52
65.4227194748819	-19.7780667990446	287.87	2023-03-02 13:12:53
65.4227480571717	-19.7781000752002	289.15	2023-03-02 13:12:56
65.4228353127837	-19.7781837265939	288.65	2023-03-02 13:13:06
65.4228638112545	-19.7781978081912	287.73	2023-03-02 13:13:09
65.4229250829667	-19.7782640252262	288.48	2023-03-02 13:13:16
65.4229607060552	-19.7783042583615	288.62	2023-03-02 13:13:20
65.422978810966	-19.7783033363521	287.88	2023-03-02 13:13:22
65.4230413399637	-19.7783117182553	288.51	2023-03-02 13:13:29
65.4231592733413	-19.7784577310085	286.34	2023-03-02 13:13:46
65.4232187010348	-19.7785262949765	285.36	2023-03-02 13:13:55
65.4232709202915	-19.7785926796496	285.78	2023-03-02 13:14:02
65.4233823996037	-19.7788296360523	283.97	2023-03-02 13:14:19
65.4234002530575	-19.7788520995528	283.07	2023-03-02 13:14:21
65.4235004168004	-19.7789145447314	281.51	2023-03-02 13:14:35
65.4235913604498	-19.7790460567921	280.26	2023-03-02 13:14:49
65.4236370418221	-19.7791336476803	279.82	2023-03-02 13:14:56
65.4237460065633	-19.7792843542993	277.99	2023-03-02 13:15:12
65.4238491877913	-19.77947906591	277.69	2023-03-02 13:15:29
65.4238642752171	-19.779524160549	273.77	2023-03-02 13:15:35
65.4238645266742	-19.779526591301	273.8	2023-03-02 13:15:36
65.4238726571202	-19.7795529104769	276.67	2023-03-02 13:15:39
65.4239447414875	-19.7797180339694	273.58	2023-03-02 13:15:52
65.4240363556892	-19.7798810619861	272.92	2023-03-02 13:16:06
65.4240423068404	-19.7798956464976	273.53	2023-03-02 13:16:07
65.4241456557065	-19.7800828982145	270.99	2023-03-02 13:16:23
65.4242397006601	-19.7802925296128	270	2023-03-02 13:16:40
65.4243244417012	-19.7805345151573	266.69	2023-03-02 13:16:56
65.4243774153292	-19.7806353494525	266.01	2023-03-02 13:17:04
65.4244088474661	-19.7807142231613	265.38	2023-03-02 13:17:09
65.424495767802	-19.780879933387	263.78	2023-03-02 13:17:24
65.4245793353766	-19.7810666821897	261.34	2023-03-02 13:17:39
65.424601379782	-19.7811291273683	261.48	2023-03-02 13:17:43
65.4246927425265	-19.7813173010945	258.68	2023-03-02 13:17:59
65.4247782379389	-19.7815105039626	257.11	2023-03-02 13:18:14
65.4248461313546	-19.7816582769156	255.9	2023-03-02 13:18:27
65.4248664155602	-19.7816891223192	255.28	2023-03-02 13:18:30
65.4249540064484	-19.7818588558584	253.74	2023-03-02 13:18:44
65.424968842417	-19.7818846721202	253.67	2023-03-02 13:18:46
65.4250368196517	-19.7820193693042	253.27	2023-03-02 13:19:00
65.4250499792397	-19.7820311877877	253.43	2023-03-02 13:19:02
65.4250992648304	-19.7821395657957	253.61	2023-03-02 13:19:10
65.4251823294908	-19.7823183517903	251.31	2023-03-02 13:19:23
65.4251911304891	-19.7823513764888	251.17	2023-03-02 13:19:25
65.4252051282674	-19.7824024222791	251.25	2023-03-02 13:19:28
65.4252614546567	-19.7824963834137	251.35	2023-03-02 13:19:36
65.4252988379449	-19.7825590800494	250.41	2023-03-02 13:19:41
65.4253861773759	-19.7827635984868	247.8	2023-03-02 13:19:57
65.4254187829792	-19.7828074358404	246.99	2023-03-02 13:20:02
65.4255243949592	-19.7829839587212	244.21	2023-03-02 13:20:20
65.4255365487188	-19.7831184882671	244.27	2023-03-02 13:20:31
65.4256010893732	-19.7832577116787	242.59	2023-03-02 13:20:43
65.4256486985832	-19.7834188118577	242.58	2023-03-02 13:20:57
65.4256859980524	-19.7834923211485	241.12	2023-03-02 13:21:02
65.4258379619569	-19.7837307862937	240.08	2023-03-02 13:21:20
65.4258481878787	-19.7837397549301	240.15	2023-03-02 13:21:21
65.4259191825986	-19.7837882023305	239.82	2023-03-02 13:21:28
65.426023369655	-19.7839021123946	239.23	2023-03-02 13:21:42
65.4261318314821	-19.7840165253729	238.85	2023-03-02 13:21:58
65.4262023232877	-19.7841239813715	239.07	2023-03-02 13:22:08
65.4262371081859	-19.784146444872	237.43	2023-03-02 13:22:12
65.4263243637979	-19.7842450998724	235.03	2023-03-02 13:22:27
65.4264190793037	-19.7842990793288	235.43	2023-03-02 13:22:44
65.4264746513218	-19.7843787074089	235.74	2023-03-02 13:23:00
65.4265179019421	-19.7844792064279	234.93	2023-03-02 13:23:08
65.4266056604683	-19.7845789510757	233.47	2023-03-02 13:23:22
65.4266873002052	-19.7846418991685	233.77	2023-03-02 13:23:35
65.4267204087228	-19.7847404703498	233.02	2023-03-02 13:23:42
65.4268261045218	-19.7848910931498	231.44	2023-03-02 13:23:58
65.4269284475595	-19.7850773390383	230.61	2023-03-02 13:24:14
65.4269354883581	-19.7851422149688	228.1	2023-03-02 13:24:21
65.4269971791655	-19.7853001300246	226.26	2023-03-02 13:24:38
65.4270996898413	-19.7854521777481	225.11	2023-03-02 13:24:54
65.4271452873945	-19.7855162154883	224.53	2023-03-02 13:25:00
65.4272359795868	-19.785636831075	223.76	2023-03-02 13:25:13
65.4272638075054	-19.7856887150556	223.19	2023-03-02 13:25:17
65.4273841716349	-19.7858636453748	222.51	2023-03-02 13:25:30
65.4274729359895	-19.785980656743	223.15	2023-03-02 13:25:43
65.4275751113892	-19.7860869392753	222.62	2023-03-02 13:25:57
65.4275981616229	-19.7861045412719	222.49	2023-03-02 13:26:00
65.427638143301	-19.7861990891397	221.78	2023-03-02 13:26:07
65.427749119699	-19.7863554954529	219.76	2023-03-02 13:26:24
65.4277614410967	-19.7863810602576	219.39	2023-03-02 13:26:26
65.4277778696269	-19.7864134982228	219.43	2023-03-02 13:26:28
65.4278623592108	-19.7865797113627	217.5	2023-03-02 13:26:42
65.4278799612075	-19.7866019234061	216.62	2023-03-02 13:26:45
65.4279068671167	-19.7866234648973	216.3	2023-03-02 13:26:48
65.4279302526265	-19.7866616863757	216.1	2023-03-02 13:26:51
65.4280066955835	-19.7867939528078	216.05	2023-03-02 13:27:01
65.4281843919307	-19.7869941964746	215.05	2023-03-02 13:27:18
65.428222278133	-19.7870625089854	215.02	2023-03-02 13:27:23
65.4282576497644	-19.7873148880899	213.88	2023-03-02 13:27:37
65.4283399600536	-19.7874621581286	211.91	2023-03-02 13:27:53
65.4284235276282	-19.7875406127423	211.08	2023-03-02 13:28:08
65.4285106994212	-19.7876304667443	209.47	2023-03-02 13:28:23
65.428541880101	-19.7877158783376	207.95	2023-03-02 13:28:31
65.4285668581724	-19.7878001164645	207.23	2023-03-02 13:28:35
65.4285971168429	-19.7879779804498	204.68	2023-03-02 13:28:46
65.42859476991	-19.7880716063082	203.86	2023-03-02 13:28:51
65.4286032356322	-19.7883427608758	201.45	2023-03-02 13:29:07
65.4285906627774	-19.7885569185019	198.3	2023-03-02 13:29:24
65.4285670258105	-19.7887094691396	195.17	2023-03-02 13:29:39
65.4286151379347	-19.7889014147222	192.5	2023-03-02 13:29:59
65.4287370946258	-19.7890281490982	192.19	2023-03-02 13:30:16
65.4288308881223	-19.7891773469746	190.99	2023-03-02 13:30:32
65.4289044812322	-19.7892322484404	189.14	2023-03-02 13:30:48
65.4289891384542	-19.7893461585045	186.87	2023-03-02 13:31:05
65.4290772322565	-19.7895080968738	183.65	2023-03-02 13:31:23
65.4291491489857	-19.7896472364664	180.82	2023-03-02 13:31:42
65.4291742946953	-19.789780927822	177.62	2023-03-02 13:31:57
65.4291666671634	-19.7898238431662	176.09	2023-03-02 13:32:01
65.4291843529791	-19.790013609454	173.21	2023-03-02 13:32:18
65.4291732050478	-19.7902548406273	171.26	2023-03-02 13:32:34
65.4291877895594	-19.7903442755342	170.32	2023-03-02 13:32:49
65.4291671700776	-19.7904576826841	168.5	2023-03-02 13:33:17
65.4291588719934	-19.7905009333044	168.32	2023-03-02 13:33:19
65.4291277751327	-19.7905876860023	167.77	2023-03-02 13:33:37
65.4290973488241	-19.7907916177064	166.19	2023-03-02 13:33:54
65.429068012163	-19.7910474333912	164.03	2023-03-02 13:34:10
65.4290299583226	-19.7911808732897	161.02	2023-03-02 13:34:21
65.4290069080889	-19.7914128005505	158.95	2023-03-02 13:34:41
65.4290243424475	-19.791617738083	157.74	2023-03-02 13:34:57
65.4290060698986	-19.7918151319027	156.16	2023-03-02 13:35:12
65.4290136974305	-19.7920174710453	153.1	2023-03-02 13:35:27
65.428972793743	-19.7921353206038	153.66	2023-03-02 13:35:44
65.4290085006505	-19.7922621387988	153	2023-03-02 13:35:53
65.4290857817978	-19.7923847660422	151.75	2023-03-02 13:36:01
65.4291268531233	-19.7924378234893	151.16	2023-03-02 13:36:05
65.429321564734	-19.7926928009838	148.03	2023-03-02 13:36:24
65.429501356557	-19.7929822281003	146.05	2023-03-02 13:36:41
65.4296886920929	-19.7932817973197	145.5	2023-03-02 13:36:58
65.4298862535506	-19.7935967054218	145.07	2023-03-02 13:37:17
65.4301288258284	-19.7939532715827	142.64	2023-03-02 13:37:37
65.4303283989429	-19.7941424511373	141.49	2023-03-02 13:37:54
65.4304934386164	-19.7943150345236	141.13	2023-03-02 13:38:09
65.4306841269135	-19.7944765537977	140.73	2023-03-02 13:38:26
65.4309049900621	-19.7946390789002	140.64	2023-03-02 13:38:44
65.4311311338097	-19.7947912104428	140.53	2023-03-02 13:39:03
65.4313161224127	-19.7949289251119	139.85	2023-03-02 13:39:18
65.4315789788961	-19.7951234690845	138.91	2023-03-02 13:39:40
65.4317816533148	-19.7952714096755	138.93	2023-03-02 13:39:57
65.4320148378611	-19.7954350244254	137.56	2023-03-02 13:40:17
65.4321951325983	-19.7955672908574	136.92	2023-03-02 13:40:33
65.4324076138437	-19.7956879064441	136.38	2023-03-02 13:40:51
65.4326237831265	-19.7957573924214	136.65	2023-03-02 13:41:09
65.4328091070056	-19.795740628615	136.94	2023-03-02 13:41:23
65.433005662635	-19.7956893313676	138.56	2023-03-02 13:41:40
65.433222586289	-19.7956610843539	140.12	2023-03-02 13:41:57
65.4334604647011	-19.7956183366477	141.27	2023-03-02 13:42:15
65.4336429387331	-19.7956265509129	141.84	2023-03-02 13:42:30
65.4338945634663	-19.7958081867546	141	2023-03-02 13:42:51
65.4341686517	-19.7960733901709	139.68	2023-03-02 13:43:14
65.4343516286463	-19.7962687723339	139.47	2023-03-02 13:43:31
65.4345245473087	-19.7964411042631	139.62	2023-03-02 13:43:47
65.4347416386008	-19.7965924814343	140.06	2023-03-02 13:44:06
65.4349605739117	-19.7966265957803	139.79	2023-03-02 13:44:26
65.4351666010916	-19.7966374084353	139.59	2023-03-02 13:44:44
65.4352586343884	-19.7966426890343	139.35	2023-03-02 13:44:52
65.4353218339384	-19.7966426052153	139.36	2023-03-02 13:44:57
65.4354653321207	-19.7967410087585	139.03	2023-03-02 13:45:15
65.4353462252766	-19.7971319407225	137.62	2023-03-02 13:45:35
65.4353381786495	-19.7972320206463	137.41	2023-03-02 13:45:53
65.4353463090956	-19.7972248122096	137.4	2023-03-02 13:46:15
65.4353529307991	-19.7972360439599	137.5	2023-03-02 13:46:36
65.4353505000472	-19.7972347866744	137.44	2023-03-02 13:46:59
65.4353558644652	-19.7972527239472	137.38	2023-03-02 13:47:21
65.4353332333267	-19.7972735948861	137.66	2023-03-02 13:47:42
65.4353542719036	-19.7972327750176	137.43	2023-03-02 13:48:05
65.4353298805654	-19.7972295898944	137.79	2023-03-02 13:48:25
65.4353273659945	-19.7972076293081	137.39	2023-03-02 13:48:54
65.4353210795671	-19.7972155921161	137.7	2023-03-02 13:49:34
65.4353056568652	-19.7972402349114	137.73	2023-03-02 13:50:02
65.4353056568652	-19.7972031868994	137.01	2023-03-02 13:50:35
65.4353041481227	-19.7972409054637	137.21	2023-03-02 13:51:00
65.4352863784879	-19.7972041089088	137.39	2023-03-02 13:51:36
65.4352787509561	-19.7971696592867	136.8	2023-03-02 13:52:14
65.4353079199791	-19.7971215471625	136.45	2023-03-02 13:52:52
65.435323594138	-19.7971476987004	136.92	2023-03-02 13:53:17
65.4353254381567	-19.7972154244781	137.77	2023-03-02 13:53:46
65.4353278689086	-19.7972288355231	136.99	2023-03-02 13:53:56
65.4353370051831	-19.7972563281655	137.37	2023-03-02 13:54:21
65.4353940021247	-19.7972330264747	137.81	2023-03-02 13:54:34
65.4354165494442	-19.7970627900213	138.03	2023-03-02 13:54:38
65.4354520048946	-19.7968304436654	139.15	2023-03-02 13:54:51
65.4354559443891	-19.7967876121402	139.39	2023-03-02 13:55:02
65.4356148652732	-19.7965886257589	139.92	2023-03-02 13:55:08
65.4364646226168	-19.7966757975519	138.52	2023-03-02 13:55:19
65.4375203233212	-19.7976108826697	137.54	2023-03-02 13:55:30
65.4383138380945	-19.7984464745969	135.61	2023-03-02 13:55:39
65.4384621977806	-19.7998568136245	134.01	2023-03-02 13:55:46
65.4384229704738	-19.8005351610482	133.63	2023-03-02 13:55:49
65.438777860254	-19.8021740745753	131.46	2023-03-02 13:55:57
65.4390847217292	-19.8024552036077	131.33	2023-03-02 13:56:00
65.440664710477	-19.8031188827008	131.08	2023-03-02 13:56:13
65.4422529134899	-19.8033755365759	129.47	2023-03-02 13:56:25
65.4434723127633	-19.8033645562828	127.66	2023-03-02 13:56:35
65.4448175244033	-19.8028722871095	126.74	2023-03-02 13:56:45
65.4467930551618	-19.8022506851703	130.33	2023-03-02 13:56:59
65.4473455063999	-19.8021848034114	133.4	2023-03-02 13:57:03
65.4480128735304	-19.8020997270942	137.04	2023-03-02 13:57:08
65.448273383081	-19.802072737366	138.32	2023-03-02 13:57:10
65.4490604437888	-19.8019299097359	141.59	2023-03-02 13:57:16
65.4496022500098	-19.8018273152411	144.16	2023-03-02 13:57:20
65.4503549449146	-19.8022368550301	141	2023-03-02 13:57:26
65.4509985074401	-19.8027662560344	137.53	2023-03-02 13:57:31
65.4519016575068	-19.8034966550767	134.33	2023-03-02 13:57:38
65.4532215557992	-19.8047522641718	133.51	2023-03-02 13:57:49
65.4543006420135	-19.8058718349785	130.4	2023-03-02 13:57:58
65.4557179380208	-19.8073123488575	130.69	2023-03-02 13:58:10
65.4567859601229	-19.8077798914164	132.19	2023-03-02 13:58:19
65.458110133186	-19.8089319840074	130.96	2023-03-02 13:58:30
65.460155652836	-19.8104021698236	132.01	2023-03-02 13:58:45
65.4613916482776	-19.8113111034036	135.08	2023-03-02 13:58:54
65.4635586217046	-19.8129008989781	138.07	2023-03-02 13:59:09
65.4653874691576	-19.8146902676672	138.89	2023-03-02 13:59:22
65.467317905277	-19.8172159027308	138.15	2023-03-02 13:59:36
65.4690221138299	-19.8190338537097	140.3	2023-03-02 13:59:48
65.4709787853062	-19.8216539528221	141.04	2023-03-02 14:00:02
65.471921665594	-19.8230911977589	137.88	2023-03-02 14:00:09
65.4721946641803	-19.8235286492854	137.07	2023-03-02 14:00:11
65.4738339968026	-19.8263810109347	134.25	2023-03-02 14:00:24
65.4742726217955	-19.8271544929594	130.33	2023-03-02 14:00:28
65.4758982919157	-19.8294331133366	129.11	2023-03-02 14:00:42
65.4769507236779	-19.8306899797171	129.72	2023-03-02 14:00:53
65.4772747680545	-19.8312144353986	128.02	2023-03-02 14:01:01
65.4776718188077	-19.8319372069091	125.7	2023-03-02 14:01:16
65.4777092020959	-19.8319945391268	124.8	2023-03-02 14:01:26
65.4777077771723	-19.8319817148149	124.73	2023-03-02 14:01:51
65.4777053464204	-19.8319825530052	127.77	2023-03-02 14:01:53
65.4777048435062	-19.8319763503969	126.72	2023-03-02 14:01:54
65.4777040891349	-19.8319692257792	125.81	2023-03-02 14:01:56
65.4777161590755	-19.8319393862039	126.2	2023-03-02 14:02:28
65.4777028318495	-19.8319452535361	126.17	2023-03-02 14:02:56
65.4777040891349	-19.8319452535361	123.01	2023-03-02 14:02:58
65.4777039214969	-19.8319458402693	128.27	2023-03-02 14:03:00
65.4777023289353	-19.8319394700229	127.26	2023-03-02 14:03:01
65.4777032509446	-19.8319227900356	126.69	2023-03-02 14:03:05
65.4777060169727	-19.8319025058299	126.94	2023-03-02 14:03:34
65.4776817932725	-19.8319113906473	127	2023-03-02 14:04:05
65.4776983056217	-19.8318999074399	126.94	2023-03-02 14:04:37
65.4777156561613	-19.8318702355027	126.57	2023-03-02 14:05:13
65.4776781890541	-19.8318678885698	126.73	2023-03-02 14:05:26
65.4776169173419	-19.8317814711481	127.02	2023-03-02 14:05:29
65.4772332776338	-19.8310929816216	129.54	2023-03-02 14:05:41
65.4770054575056	-19.8306827712804	130.96	2023-03-02 14:05:54
65.4770417511463	-19.8307009600103	130.73	2023-03-02 14:05:56
65.4771278332919	-19.8308484815061	130.54	2023-03-02 14:06:07
65.4770803917199	-19.8307893052697	130.87	2023-03-02 14:06:20
65.4770150966942	-19.8308017943054	129.6	2023-03-02 14:06:24
65.4769687447697	-19.8308389261365	128.35	2023-03-02 14:06:27
65.4769499693066	-19.83089575544	127.41	2023-03-02 14:06:29
65.476948544383	-19.8309548478574	127.02	2023-03-02 14:06:32
65.4769545793533	-19.8309747129679	126.61	2023-03-02 14:06:34
65.4770225565881	-19.8311781417578	126.37	2023-03-02 14:06:39
65.4772718343884	-19.8315271642059	124.97	2023-03-02 14:06:54
65.4776101280004	-19.8320606723428	123.58	2023-03-02 14:07:12
65.4778452403843	-19.832444563508	122.53	2023-03-02 14:07:26
65.4781597293913	-19.8328675981611	123.82	2023-03-02 14:07:40
65.4786967579275	-19.8335266672075	125.78	2023-03-02 14:07:59
65.4789971653372	-19.8336096480489	129.64	2023-03-02 14:08:11
65.4791008494794	-19.8337502125651	129.04	2023-03-02 14:08:26
65.4790938086808	-19.8337540682405	129.22	2023-03-02 14:08:40
65.4791490454227	-19.8338305111974	129.42	2023-03-02 14:08:43
65.4796349443495	-19.8347796779126	127.46	2023-03-02 14:08:56
65.4802800156176	-19.8359432537109	125.56	2023-03-02 14:09:08
65.4810487199575	-19.8370914906263	124.12	2023-03-02 14:09:21
65.4813639633358	-19.8377322033048	121.07	2023-03-02 14:09:26
65.4815547354519	-19.8381911125034	117.9	2023-03-02 14:09:29
65.4818202741444	-19.8391343280673	114.17	2023-03-02 14:09:34
65.4818629380316	-19.8393515869975	113.09	2023-03-02 14:09:35
65.481938123703	-19.8403393942863	108.87	2023-03-02 14:09:39
65.4819326754659	-19.8405863251537	107.56	2023-03-02 14:09:40
65.4819295741618	-19.841038947925	105.8	2023-03-02 14:09:42
65.4820297379047	-19.841858362779	103.98	2023-03-02 14:09:46
65.4822417162359	-19.8423501290381	102.93	2023-03-02 14:09:50
65.4832556750625	-19.8433337453753	102.28	2023-03-02 14:10:05
65.484226718545	-19.8441799823195	100.05	2023-03-02 14:10:14
65.4858222138137	-19.845167286694	99.92	2023-03-02 14:10:25
65.4872538428754	-19.8459619749337	103.17	2023-03-02 14:10:34
65.488870376721	-19.8469507042319	106.37	2023-03-02 14:10:44
65.4896960780025	-19.8475097771734	110.49	2023-03-02 14:10:49
65.4902469366789	-19.8482124321163	113.3	2023-03-02 14:10:53
65.4907538741827	-19.8494771774858	109.93	2023-03-02 14:10:58
65.491008348763	-19.8503005318344	106.7	2023-03-02 14:11:01
65.4911585524678	-19.8507678229362	103.51	2023-03-02 14:11:03
65.4913403559476	-19.8512798734009	100.39	2023-03-02 14:11:06
65.4915856104344	-19.8515289835632	101.54	2023-03-02 14:11:10
65.4922438412905	-19.8518194165081	105.71	2023-03-02 14:11:16
65.492831999436	-19.8520919959992	109.52	2023-03-02 14:11:20
65.4934818483889	-19.8524076584727	113.31	2023-03-02 14:11:24
65.4939991794527	-19.8525099176913	116.39	2023-03-02 14:11:27
65.4948937799782	-19.8526431899518	119.76	2023-03-02 14:11:32
65.4954253602773	-19.8530037794262	121.28	2023-03-02 14:11:35
65.4970069415867	-19.854948297143	119.4	2023-03-02 14:11:44
65.4995450656861	-19.8582038283348	120.65	2023-03-02 14:11:58
65.5007449351251	-19.8598195239902	116.86	2023-03-02 14:12:05
65.5013527069241	-19.8606396932155	113.85	2023-03-02 14:12:09
65.5019261967391	-19.8614430148154	110.36	2023-03-02 14:12:13
65.5024979263544	-19.8622304107994	106.81	2023-03-02 14:12:17
65.5029447656125	-19.8628049064428	103.13	2023-03-02 14:12:20
65.5034147389233	-19.8634496424347	99.31	2023-03-02 14:12:23
65.503900302574	-19.8641549795866	95.91	2023-03-02 14:12:26
65.5048983357847	-19.8656948190182	95.92	2023-03-02 14:12:32
65.5063095130026	-19.8674017097801	92.61	2023-03-02 14:12:40
65.5070390738547	-19.8680339567363	89.25	2023-03-02 14:12:44
65.5077932775021	-19.8686235398054	85.99	2023-03-02 14:12:48
65.5085900612175	-19.8691459000111	82.3	2023-03-02 14:12:52
65.5094160977751	-19.8695424478501	79.73	2023-03-02 14:12:56
65.5114970728755	-19.8697715252638	79.34	2023-03-02 14:13:06
65.515473363921	-19.8698721081018	77.25	2023-03-02 14:13:25
65.5184006597847	-19.8699850123376	74.02	2023-03-02 14:13:39
65.5215665046126	-19.8700763750821	71.33	2023-03-02 14:13:55
65.5220979172736	-19.8700544983149	70.64	2023-03-02 14:13:58
65.5229433998466	-19.8691691178828	71.22	2023-03-02 14:14:04
65.5237485654652	-19.8670830298215	73.65	2023-03-02 14:14:14
65.5236881319433	-19.8662779480219	77.93	2023-03-02 14:14:20
65.5231765843928	-19.8649081774056	81.39	2023-03-02 14:14:26
65.5228543840349	-19.8640522174537	84.9	2023-03-02 14:14:29
65.5223957262933	-19.8627085145563	88.72	2023-03-02 14:14:33
65.5221090652049	-19.861544854939	90.13	2023-03-02 14:14:36
65.5218009464443	-19.8583298083395	92.27	2023-03-02 14:14:43
65.521953497082	-19.8559783492237	89.05	2023-03-02 14:14:48
65.5221157707274	-19.8545374162495	85.41	2023-03-02 14:14:51
65.5222106538713	-19.8530192859471	81.85	2023-03-02 14:14:54
65.522188693285	-19.8514500260353	80.03	2023-03-02 14:14:57
65.5220835842192	-19.848325336352	83.86	2023-03-02 14:15:03
65.522270668298	-19.8453541193157	86.93	2023-03-02 14:15:09
65.5227583274245	-19.8431728966534	87.19	2023-03-02 14:15:14
65.5229890812188	-19.8397614620626	85.7	2023-03-02 14:15:21
